10749.600000 -56724
10749.700000 -57005
10749.800000 -56912
10749.900000 -56959
10750.000000 -57102
10750.100000 -56774
10750.200000 -57758
10750.300000 -56868
10750.400000 -57149
10750.500000 -56633
10750.600000 -57008
10750.700000 -57243
10750.800000 -58087
10750.900000 -56868
10751.000000 -56823
10751.100000 -56917
10751.200000 -57010
10751.300000 -56917
10751.400000 -57339
10751.500000 -56870
10751.600000 -57057
10751.700000 -56917
10751.800000 -56823
10751.900000 -56870
10752.000000 -56546
10752.100000 -56874
10752.200000 -56733
10752.300000 -56968
10752.400000 -56874
10752.500000 -56968
10752.600000 -56827
10752.700000 -56733
10752.800000 -56639
10752.900000 -56874
10753.000000 -57018
10753.100000 -57347
10753.200000 -57018
10753.300000 -56831
10753.400000 -57018
10753.500000 -56643
10753.600000 -56690
10753.700000 -56737
10753.800000 -56878
10753.900000 -56597
10754.000000 -56973
10754.100000 -56832
10754.200000 -56926
10754.300000 -56691
10754.400000 -56973
10754.500000 -56973
10754.600000 -56973
10754.700000 -56785
10754.800000 -57629
10754.900000 -56598
10755.000000 -56555
10755.100000 -56742
10755.200000 -56789
10755.300000 -56789
10755.400000 -56836
10755.500000 -56883
10755.600000 -56977
10755.700000 -56836
10755.800000 -56508
10755.900000 -56930
10756.000000 -57215
10756.100000 -56606
10756.200000 -56840
10756.300000 -56606
10756.400000 -56887
10756.500000 -56840
10756.600000 -56699
10756.700000 -57262
10756.800000 -56699
10756.900000 -56699
10757.000000 -56935
10757.100000 -57263
10757.200000 -56935
10757.300000 -56700
10757.400000 -56841
10757.500000 -57216
10757.600000 -56841
10757.700000 -56841
10757.800000 -56982
10757.900000 -56935
10758.000000 -56657
10758.100000 -56657
10758.200000 -57548
10758.300000 -56986
10758.400000 -56798
10758.500000 -57032
10758.600000 -57126
10758.700000 -56845
10758.800000 -56892
10758.900000 -56751
10759.000000 -56427
10759.100000 -56568
10759.200000 -56615
10759.300000 -56615
10759.400000 -56849
10759.500000 -56943
10759.600000 -56896
10759.700000 -57224
10759.800000 -57036
10759.900000 -57318
10760.000000 -56944
10760.100000 -57178
10760.200000 -56756
10760.300000 -56944
10760.400000 -56662
10760.500000 -56944
10760.600000 -56991
10760.700000 -56944
10760.800000 -56569
10760.900000 -56709
10761.000000 -56713
10761.100000 -56713
10761.200000 -56713
10761.300000 -56901
10761.400000 -56901
10761.500000 -56713
10761.600000 -56320
10761.700000 -56836
10761.800000 -56695
10761.900000 -56507
10762.000000 -56699
10762.100000 -56652
10762.200000 -56933
10762.300000 -56699
10762.400000 -56511
10762.500000 -56793
10762.600000 -56511
10762.700000 -56793
10762.800000 -56558
10762.900000 -56605
10763.000000 -56372
10763.100000 -56278
10763.200000 -56606
10763.300000 -56372
10763.400000 -56841
10763.500000 -56887
10763.600000 -56606
10763.700000 -56794
10763.800000 -56559
10763.900000 -56747
10764.000000 -56563
10764.100000 -56657
10764.200000 -56845
10764.300000 -56657
10764.400000 -56423
10764.500000 -56751
10764.600000 -56470
10764.700000 -56329
10764.800000 -56516
10764.900000 -56845
10765.000000 -56286
10765.100000 -56427
10765.200000 -56755
10765.300000 -56708
10765.400000 -56614
10765.500000 -56380
10765.600000 -56099
10765.700000 -56942
10765.800000 -56802
10765.900000 -56192
10766.000000 -56521
10766.100000 -56428
10766.200000 -56521
10766.300000 -56334
10766.400000 -56803
10766.500000 -56662
10766.600000 -56896
10766.700000 -56709
10766.800000 -56850
10766.900000 -56334
10767.000000 -56525
10767.100000 -56150
10767.200000 -56525
10767.300000 -56150
10767.400000 -56291
10767.500000 -56385
10767.600000 -56807
10767.700000 -56197
10767.800000 -56572
10767.900000 -56385
10768.000000 -55873
10768.100000 -56576
10768.200000 -56436
10768.300000 -56061
10768.400000 -56858
10768.500000 -56623
10768.600000 -56623
10768.700000 -56623
10768.800000 -56295
10768.900000 -56576
10769.000000 -56155
10769.100000 -56577
10769.200000 -56905
10769.300000 -56624
10769.400000 -56624
10769.500000 -56577
10769.600000 -56530
10769.700000 -56530
10769.800000 -56530
10769.900000 -56624
10770.000000 -56347
10770.100000 -56816
10770.200000 -56675
10770.300000 -56534
10770.400000 -56159
10770.500000 -56300
10770.600000 -56534
10770.700000 -56441
10770.800000 -56394
10770.900000 -56722
