10754.400000 -56274
10754.500000 -56649
10754.600000 -56133
10754.700000 -55993
10754.800000 -56555
10754.900000 -56086
10755.000000 -56325
10755.100000 -56137
10755.200000 -56512
10755.300000 -56231
10755.400000 -56090
10755.500000 -56090
10755.600000 -56184
10755.700000 -56372
10755.800000 -56606
10755.900000 -55997
10756.000000 -56329
10756.100000 -56423
10756.200000 -56423
10756.300000 -56235
10756.400000 -56094
10756.500000 -56329
10756.600000 -56657
10756.700000 -56423
10756.800000 -56891
10756.900000 -56423
10757.000000 -55955
10757.100000 -56189
10757.200000 -56611
10757.300000 -56189
10757.400000 -56470
10757.500000 -56095
10757.600000 -55908
10757.700000 -56424
10757.800000 -56330
10757.900000 -56377
10758.000000 -55584
10758.100000 -56709
10758.200000 -55912
10758.300000 -56240
10758.400000 -56334
10758.500000 -56334
10758.600000 -56240
10758.700000 -56568
10758.800000 -56006
10758.900000 -56053
10759.000000 -56150
10759.100000 -55963
10759.200000 -56432
10759.300000 -55963
10759.400000 -55869
10759.500000 -56666
10759.600000 -56103
10759.700000 -56338
10759.800000 -56244
10759.900000 -55916
10760.000000 -56245
10760.100000 -56433
10760.200000 -56386
10760.300000 -56386
10760.400000 -56058
10760.500000 -56011
10760.600000 -55964
10760.700000 -56151
10760.800000 -56292
10760.900000 -55823
10761.000000 -56343
10761.100000 -56296
10761.200000 -56765
10761.300000 -55780
10761.400000 -56390
10761.500000 -56624
10761.600000 -56376
10761.700000 -55954
10761.800000 -56188
10761.900000 -56469
10762.000000 -56333
10762.100000 -56286
10762.200000 -56333
10762.300000 -56520
10762.400000 -56005
10762.500000 -56333
10762.600000 -56098
10762.700000 -56286
10762.800000 -56473
10762.900000 -56473
10763.000000 -55912
10763.100000 -56662
10763.200000 -56334
10763.300000 -56521
10763.400000 -56287
10763.500000 -56474
10763.600000 -56146
10763.700000 -56287
10763.800000 -56474
10763.900000 -56099
10764.000000 -56385
10764.100000 -56291
10764.200000 -56010
10764.300000 -55635
10764.400000 -55822
10764.500000 -56291
10764.600000 -56197
10764.700000 -56432
10764.800000 -56197
10764.900000 -56103
10765.000000 -56295
10765.100000 -55639
10765.200000 -56529
10765.300000 -56295
10765.400000 -55967
10765.500000 -56482
10765.600000 -56717
10765.700000 -56201
10765.800000 -56014
10765.900000 -56201
10766.000000 -56577
10766.100000 -55921
10766.200000 -55733
10766.300000 -56155
10766.400000 -56390
10766.500000 -55780
10766.600000 -56155
10766.700000 -56108
10766.800000 -55874
10766.900000 -56437
10767.000000 -55925
10767.100000 -55925
10767.200000 -56206
10767.300000 -56206
10767.400000 -56159
10767.500000 -56206
10767.600000 -56441
10767.700000 -55925
10767.800000 -56300
10767.900000 -56300
10768.000000 -55882
10768.100000 -55835
10768.200000 -55507
10768.300000 -56116
10768.400000 -56257
10768.500000 -55835
10768.600000 -56257
10768.700000 -55976
10768.800000 -55648
10768.900000 -56163
10769.000000 -55930
10769.100000 -55696
10769.200000 -55836
10769.300000 -55977
10769.400000 -55508
10769.500000 -56258
10769.600000 -56258
10769.700000 -56305
10769.800000 -56352
10769.900000 -56305
10770.000000 -55746
10770.100000 -56075
10770.200000 -55840
10770.300000 -56075
10770.400000 -56168
10770.500000 -56075
10770.600000 -55700
10770.700000 -55465
10770.800000 -56168
10770.900000 -55934
10771.000000 -56078
10771.100000 -56406
10771.200000 -56265
10771.300000 -56078
10771.400000 -56171
10771.500000 -56453
10771.600000 -55749
10771.700000 -55703
10771.800000 -56312
10771.900000 -55937
10772.000000 -55845
10772.100000 -56220
10772.200000 -56080
10772.300000 -55658
10772.400000 -55845
10772.500000 -56080
10772.600000 -56267
10772.700000 -56220
10772.800000 -55705
10772.900000 -56080
10773.000000 -56318
10773.100000 -55990
10773.200000 -55943
10773.300000 -56084
10773.400000 -55802
10773.500000 -56037
10773.600000 -56177
10773.700000 -55709
10773.800000 -56084
10773.900000 -56318
10774.000000 -55946
10774.100000 -56274
10774.200000 -56274
10774.300000 -56180
10774.400000 -56227
10774.500000 -56415
10774.600000 -56368
10774.700000 -55618
10774.800000 -56462
10774.900000 -55618
10775.000000 -56135
10775.100000 -56089
10775.200000 -55667
10775.300000 -56089
10775.400000 -56042
10775.500000 -56229
10775.600000 -55901
10775.700000 -55995
10775.800000 -56323
10775.900000 -55573
10776.000000 -56279
10776.100000 -56232
10776.200000 -55763
10776.300000 -56045
10776.400000 -55951
10776.500000 -56138
10776.600000 -56092
10776.700000 -56232
10776.800000 -55882
10776.900000 -55882
10777.000000 -55882
10777.100000 -55882
10777.200000 -55882
10777.300000 -55533
10777.400000 -56002
10777.500000 -56236
10777.600000 -55955
10777.700000 -55580
10777.800000 -56471
10777.900000 -56424
10778.000000 -55910
10778.100000 -56379
10778.200000 -56004
10778.300000 -56379
10778.400000 -55629
10778.500000 -56098
10778.600000 -55769
10778.700000 -55957
10778.800000 -55816
10778.900000 -56144
10779.000000 -55913
10779.100000 -55913
10779.200000 -56382
10779.300000 -56147
10779.400000 -56147
10779.500000 -55632
10779.600000 -56007
10779.700000 -56054
10779.800000 -56288
10779.900000 -56194
10780.000000 -56058
10780.100000 -55964
10780.200000 -56245
10780.300000 -55823
10780.400000 -56011
